vru.line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server,startdate
AA0104,8671,60280260,2,NE,1999-01-04,09:51:43,09:51:48,5,09:51:48,09:53:48,120,AGENT,09:53:47,09:57:03,196,TOVA,0
AA0104,9232,64185333,2,NE,1999-01-04,10:00:23,10:00:28,5,10:00:28,10:01:16,48,AGENT,10:01:15,10:03:31,136,KAZAV,0
AA0104,10023,69687275,2,NE,1999-01-04,10:06:50,10:06:56,6,10:06:56,10:07:12,16,AGENT,10:07:11,10:14:43,452,KAZAV,0
AA0104,20859,0,0,PS,1999-01-04,10:14:16,10:14:26,10,00:00:00,00:00:00,0,AGENT,10:14:26,10:27:04,758,MICHAL,0
AA0104,20860,0,0,NE,1999-01-04,10:28:53,10:29:03,10,00:00:00,00:00:00,0,AGENT,10:29:02,10:30:35,93,VICKY,0
AA0104,1392,9682923,2,PS,1999-01-04,10:36:13,10:36:19,6,10:36:19,10:36:26,7,AGENT,10:36:25,10:40:46,261,KAZAV,0
AA0104,3932,27344811,1,PS,1999-01-04,10:42:21,10:42:26,5,10:42:26,10:43:04,38,AGENT,10:43:03,10:44:25,82,MICHAL,0
AA0104,3394,23602717,1,PS,1999-01-04,10:47:38,10:47:44,6,10:47:44,10:48:34,50,AGENT,10:48:33,10:49:55,82,IDIT,0
AA0104,20865,0,0,PS,1999-01-04,10:54:28,10:54:28,0,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,10019,69687275,2,PS,1999-01-04,10:59:04,10:59:10,6,10:59:10,10:59:52,42,AGENT,10:59:51,11:05:09,318,ZOHARI,0
AA0104,20867,0,0,PS,1999-01-04,11:05:59,11:06:08,9,00:00:00,00:00:00,0,AGENT,11:06:07,11:15:35,568,DORIT,0
AA0104,10259,71364459,1,PS,1999-01-04,11:12:02,11:12:07,5,11:12:07,11:12:30,23,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20869,0,0,NW,1999-01-04,11:17:05,11:17:23,18,00:00:00,00:00:00,0,AGENT,11:17:22,11:18:24,62,MICHAL,0
AA0104,4146,28845477,2,PS,1999-01-04,11:23:11,11:23:16,5,11:23:16,11:24:11,55,AGENT,11:24:10,11:25:19,69,IDIT,0
AA0104,20871,0,0,PE,1999-01-04,11:35:40,11:35:48,8,00:00:00,00:00:00,0,AGENT,11:35:46,11:35:47,1,MIKI,0
AA0104,7582,52752003,2,NE,1999-01-04,11:45:54,11:45:59,5,11:45:59,11:46:32,33,AGENT,11:46:30,11:48:57,147,AVNI,0
AA0104,20873,0,0,PS,1999-01-04,11:53:51,11:54:00,9,00:00:00,00:00:00,0,AGENT,11:53:59,11:56:34,155,DORIT,0
AA0104,8340,58029430,2,PS,1999-01-04,12:00:34,12:00:39,5,12:00:39,12:02:16,97,AGENT,12:02:15,12:02:49,34,IDIT,0
AA0104,20875,0,0,PS,1999-01-04,12:07:40,12:07:51,11,00:00:00,00:00:00,0,AGENT,12:07:49,12:10:45,176,YIFAT,0
AA0104,43389,301926515,2,PE,1999-01-04,12:15:50,12:15:54,4,12:15:54,12:16:36,42,AGENT,12:16:36,12:20:29,233,YIFAT,0
AA0104,20877,0,0,PS,1999-01-04,12:27:41,12:27:51,10,00:00:00,00:00:00,0,AGENT,12:27:50,12:29:28,98,NO_SERVER,0
AA0104,20878,0,0,PS,1999-01-04,12:33:32,12:33:42,10,00:00:00,00:00:00,0,AGENT,12:33:41,12:35:22,101,GILI,0
AA0104,20879,0,0,PS,1999-01-04,12:42:04,12:42:14,10,00:00:00,00:00:00,0,AGENT,12:42:13,12:44:02,109,VICKY,0
AA0104,1843,12827556,2,PS,1999-01-04,12:58:15,12:58:20,5,12:58:20,12:58:59,39,AGENT,00:00:00,00:00:00,0,DORIT,0
AA0104,4593,31966542,1,PS,1999-01-04,13:07:23,13:07:29,6,13:07:29,13:19:13,704,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20882,0,0,PS,1999-01-04,13:40:51,13:45:06,255,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20883,0,0,PS,1999-01-04,14:07:03,14:07:11,8,00:00:00,00:00:00,0,AGENT,14:07:11,14:07:30,19,YIFAT,0
AA0104,92,641902,2,PS,1999-01-04,14:11:26,14:11:31,5,14:11:31,14:12:51,80,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,5564,38731493,2,PS,1999-01-04,14:15:53,14:15:58,5,14:15:58,14:16:58,60,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,81,563189,2,PS,1999-01-04,14:18:57,14:19:03,6,14:19:03,14:22:20,197,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,4271,29738572,1,PS,1999-01-04,14:24:12,14:24:17,5,14:24:17,14:25:04,47,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,3657,25462730,1,PS,1999-01-04,14:27:45,14:27:51,6,14:27:51,14:28:46,55,AGENT,14:28:45,14:29:42,57,MICHAL,0
AA0104,3979,27705300,1,PS,1999-01-04,14:34:01,14:34:06,5,14:34:06,14:34:09,3,AGENT,14:34:08,14:35:06,58,TOVA,0
AA0104,932,6492102,2,PS,1999-01-04,14:38:47,14:38:53,6,14:38:53,14:39:20,27,AGENT,14:39:19,14:41:18,119,MORIAH,0
AA0104,20891,0,0,PS,1999-01-04,14:46:25,14:46:37,12,00:00:00,00:00:00,0,AGENT,14:46:35,14:48:01,86,DORIT,0
AA0104,1390,9682923,2,PS,1999-01-04,14:49:37,14:49:43,6,14:49:43,14:51:55,132,AGENT,14:51:54,14:56:55,301,ANAT,0
AA0104,46953525,327000000000,0,PE,1999-01-04,14:55:28,14:55:31,3,14:55:31,14:56:39,68,AGENT,14:56:37,14:56:40,3,MICHAL,0
AA0104,4648,32370231,2,PS,1999-01-04,14:59:46,14:59:52,6,14:59:52,15:00:45,53,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,1520,10587137,2,PS,1999-01-04,15:08:28,15:08:34,6,15:08:34,15:09:44,70,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,8499,59200113,2,PS,1999-01-04,15:15:19,15:15:25,6,15:15:25,15:16:36,71,AGENT,15:16:36,15:24:05,449,IDIT,0
AA0104,3256,22681993,2,PS,1999-01-04,15:23:59,15:24:04,5,15:24:04,15:24:11,7,AGENT,15:24:10,15:29:25,315,IDIT,0
AA0104,1287,8962094,2,PS,1999-01-04,15:28:28,15:28:34,6,15:28:34,15:31:24,170,AGENT,15:31:23,15:34:52,209,YITZ,0
AA0104,4212,29343076,1,PS,1999-01-04,15:40:51,15:40:57,6,15:40:57,15:42:47,110,AGENT,15:42:47,15:46:59,252,YITZ,0
AA0104,20900,0,0,NW,1999-01-04,15:50:23,15:50:32,9,15:50:32,15:52:26,114,AGENT,15:52:25,15:56:41,256,YITZ,0
AA0104,4156,28952349,1,PS,1999-01-04,15:57:58,15:58:04,6,15:58:04,15:58:44,40,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,9639,67158097,2,PS,1999-01-04,16:03:28,16:03:34,6,16:03:34,16:05:43,129,AGENT,16:05:42,16:08:28,166,YITZ,0
AA0104,1032,7191646,2,PS,1999-01-04,16:10:16,16:10:22,6,16:10:22,16:13:27,185,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20904,0,0,NW,1999-01-04,16:21:41,16:21:50,9,16:21:50,16:22:49,59,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20905,0,0,NW,1999-01-04,16:29:56,16:30:02,6,16:30:02,16:32:07,125,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,8446,58859752,2,PS,1999-01-04,16:39:50,16:39:56,6,16:39:56,16:42:00,124,AGENT,16:41:59,16:44:07,128,YIFAT,0
AA0104,45115,314404104,2,PS,1999-01-04,16:49:39,16:49:45,6,16:49:45,16:50:45,60,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20908,0,0,PS,1999-01-04,17:06:20,17:06:29,9,00:00:00,00:00:00,0,AGENT,17:06:28,17:07:44,76,GELBER,0
AA0104,20909,0,0,PS,1999-01-04,17:15:38,17:15:47,9,00:00:00,00:00:00,0,AGENT,17:15:46,17:17:11,85,ANAT,0
AA0104,8297,57831356,2,PS,1999-01-04,17:24:19,17:24:24,5,17:24:24,17:25:34,70,AGENT,17:25:33,17:27:33,120,ANAT,0
AA0104,20911,0,0,NW,1999-01-04,17:37:35,17:37:44,9,17:37:44,17:39:10,86,AGENT,17:39:09,17:39:36,27,MORIAH,0
AA0104,8503,59270009,2,PS,1999-01-04,17:44:27,17:44:32,5,17:44:32,17:45:18,46,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,8271,57659468,1,PS,1999-01-04,17:53:51,17:53:58,7,17:53:58,17:54:19,21,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,619,4312914,2,PS,1999-01-04,18:01:28,18:01:34,6,18:01:34,18:03:16,102,AGENT,18:03:15,18:04:08,53,ANAT,0
AA0104,4266,29743549,2,PS,1999-01-04,18:11:46,18:11:51,5,18:11:51,18:11:58,7,AGENT,18:11:58,18:25:02,784,ANAT,0
AA0104,20916,0,0,NW,1999-01-04,18:23:35,18:23:44,9,18:23:44,18:26:14,150,AGENT,18:26:13,18:28:14,121,BENSION,0
AA0104,9642,67226365,1,PS,1999-01-04,18:42:32,18:42:37,5,18:42:37,18:43:08,31,AGENT,18:43:07,18:45:27,140,YITZ,0
AA0104,20918,0,0,PS,1999-01-04,18:56:38,18:57:04,26,00:00:00,00:00:00,0,AGENT,18:57:03,19:02:29,326,ANAT,0
AA0104,5499,38342630,2,PS,1999-01-04,19:16:23,19:16:28,5,19:16:28,19:17:29,61,AGENT,19:17:28,19:18:39,71,YITZ,0
AA0104,3262,22745087,2,PS,1999-01-04,19:33:08,19:33:13,5,19:33:13,19:35:04,111,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20921,0,0,PS,1999-01-04,19:45:58,19:46:07,9,00:00:00,00:00:00,0,AGENT,19:46:06,19:49:15,189,ANAT,0
AA0104,8290,57817454,2,PS,1999-01-04,19:59:11,19:59:17,6,19:59:17,20:00:39,82,AGENT,20:00:38,20:01:37,59,YITZ,0
AA0104,3461,24137234,2,PS,1999-01-04,20:08:43,20:08:49,6,20:08:49,20:10:33,104,AGENT,20:10:32,20:11:20,48,SHLOMO,0
AA0104,20924,0,0,PS,1999-01-04,20:23:22,20:23:31,9,00:00:00,00:00:00,0,AGENT,20:23:30,20:43:10,1180,ANAT,0
AA0104,20925,0,0,NW,1999-01-04,20:45:04,20:45:12,8,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,20926,0,0,PS,1999-01-04,21:00:30,21:00:46,16,00:00:00,00:00:00,0,AGENT,21:00:45,21:02:39,114,BENSION,0
AA0104,20927,0,0,PS,1999-01-04,21:14:16,21:14:34,18,00:00:00,00:00:00,0,AGENT,21:14:33,21:19:49,316,ANAT,0
AA0104,20928,0,0,PS,1999-01-04,21:27:13,21:27:23,10,00:00:00,00:00:00,0,AGENT,21:27:22,21:28:17,55,SHLOMO,0
AA0104,2213,15437916,1,PS,1999-01-04,21:40:11,21:40:17,6,21:40:17,21:40:41,24,AGENT,21:40:40,21:42:15,95,GELBER,0
AA0104,8372,58410622,2,PS,1999-01-04,22:02:10,22:02:16,6,22:02:16,22:03:31,75,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0104,4024,28074193,2,PS,1999-01-04,22:19:12,22:19:17,5,22:19:17,22:19:33,16,AGENT,22:19:32,22:21:45,133,SHLOMO,0
AA0104,20932,0,0,NW,1999-01-04,22:36:40,22:36:53,13,00:00:00,00:00:00,0,AGENT,22:36:53,22:37:48,55,SHLOMO,0
AA0104,20933,0,0,PS,1999-01-04,22:52:16,22:52:35,19,00:00:00,00:00:00,0,AGENT,22:52:34,22:54:32,118,SHLOMO,0
AA0104,8033,56051360,2,PS,1999-01-04,23:13:48,23:13:54,6,23:13:54,23:14:05,11,AGENT,23:14:05,23:16:34,149,SHLOMO,0
AA0104,20935,0,0,NW,1999-01-04,23:35:58,23:36:07,9,23:36:07,23:36:54,47,AGENT,23:36:53,23:37:08,15,GELBER,0
AA0105,33436,0,0,PS,1999-01-04,00:43:09,00:44:31,82,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33437,0,0,PS,1999-01-04,07:11:24,07:11:36,12,00:00:00,00:00:00,0,AGENT,07:11:36,07:13:16,100,LORI,0
AA0105,33438,0,0,PS,1999-01-04,07:39:25,07:39:37,12,00:00:00,00:00:00,0,AGENT,07:39:36,07:41:42,126,TOVA,0
AA0105,33439,0,0,NW,1999-01-04,07:56:19,07:56:26,7,07:56:26,07:56:53,27,AGENT,07:56:51,08:00:32,221,MIKI,0
AA0105,33440,0,0,PS,1999-01-04,08:13:37,08:13:48,11,00:00:00,00:00:00,0,AGENT,08:13:47,08:15:16,89,VICKY,0
AA0105,33441,0,0,PS,1999-01-04,08:22:28,08:22:37,9,00:00:00,00:00:00,0,AGENT,08:22:36,08:28:04,328,IDIT,0
AA0105,33442,0,0,PS,1999-01-04,08:31:53,08:32:04,11,00:00:00,00:00:00,0,AGENT,08:32:03,08:34:54,171,MIKI,0
AA0105,33443,0,0,NW,1999-01-04,08:41:13,08:41:22,9,08:41:22,08:41:45,23,AGENT,08:41:44,08:42:52,68,MIKI,0
AA0105,4545,50671643,2,PS,1999-01-04,08:46:06,08:46:12,6,08:46:12,08:46:17,5,AGENT,08:46:17,08:48:06,109,KAZAV,0
AA0105,33445,0,0,PS,1999-01-04,08:51:06,08:51:16,10,00:00:00,00:00:00,0,AGENT,08:51:15,08:53:39,144,SHARON,0
AA0105,33446,0,0,NW,1999-01-04,08:57:11,08:57:21,10,08:57:21,08:58:03,42,AGENT,08:58:02,08:59:04,62,MIKI,0
AA0105,33447,0,0,PS,1999-01-04,09:09:02,09:09:11,9,00:00:00,00:00:00,0,AGENT,09:09:11,09:10:16,65,KAZAV,0
AA0105,33448,0,0,NE,1999-01-04,09:25:55,09:26:08,13,00:00:00,00:00:00,0,AGENT,09:26:07,09:31:26,319,VICKY,0
AA0105,33449,0,0,PS,1999-01-04,09:38:21,09:38:31,10,00:00:00,00:00:00,0,AGENT,09:38:30,09:40:18,108,AVNI,0
AA0105,33450,0,0,PS,1999-01-04,09:47:28,09:47:48,20,00:00:00,00:00:00,0,AGENT,09:47:47,09:49:30,103,MIKI,0
AA0105,6707,74780917,2,PS,1999-01-04,09:51:43,09:51:49,6,09:51:49,09:52:47,58,AGENT,09:52:46,10:14:09,1283,DORIT,0
AA0105,33452,0,0,PS,1999-01-04,09:59:14,09:59:23,9,00:00:00,00:00:00,0,AGENT,09:59:22,10:00:28,66,MIKI,0
AA0105,465,5186002,2,PS,1999-01-04,10:05:05,10:05:10,5,10:05:10,10:05:19,9,AGENT,10:05:17,10:10:40,323,MICHAL,0
AA0105,1223,13635933,2,PS,1999-01-04,10:11:18,10:11:23,5,10:11:23,10:12:02,39,AGENT,10:12:02,10:12:08,6,GILI,0
AA0105,4897,54613724,2,PS,1999-01-04,10:19:35,10:19:41,6,10:19:41,10:20:36,55,AGENT,10:20:34,10:21:03,29,VICKY,0
AA0105,33456,0,0,PS,1999-01-04,10:34:15,10:34:31,16,00:00:00,00:00:00,0,AGENT,10:34:30,10:37:31,181,TOVA,0
AA0105,5026,56051360,2,NE,1999-01-04,10:41:13,10:41:19,6,10:41:19,10:41:43,24,AGENT,10:41:42,10:48:45,423,TOVA,0
AA0105,5405,60280260,2,NE,1999-01-04,10:46:05,10:46:11,6,10:46:11,10:47:05,54,AGENT,10:47:05,10:49:39,154,GILI,0
AA0105,33459,0,0,PS,1999-01-04,10:52:58,10:53:08,10,00:00:00,00:00:00,0,AGENT,10:53:07,10:54:53,106,MICHAL,0
AA0105,4585,51141984,2,PS,1999-01-04,10:57:35,10:57:41,6,10:57:41,10:57:56,15,AGENT,10:57:55,11:02:50,295,LORI,0
AA0105,33461,0,0,PS,1999-01-04,11:02:40,11:02:50,10,00:00:00,00:00:00,0,AGENT,11:02:49,11:04:36,107,GILI,0
AA0105,33462,0,0,NW,1999-01-04,11:09:48,11:10:02,14,00:00:00,00:00:00,0,AGENT,11:10:01,11:12:17,136,MICHAL,0
AA0105,645,7191646,2,NE,1999-01-04,11:13:59,11:14:05,6,11:14:05,11:15:24,79,AGENT,11:15:24,11:27:44,740,KAZAV,0
AA0105,33464,0,0,PS,1999-01-04,11:21:42,11:21:53,11,00:00:00,00:00:00,0,AGENT,11:21:51,11:26:04,253,YIFAT,0
AA0105,33465,0,0,PS,1999-01-04,11:32:07,11:32:17,10,00:00:00,00:00:00,0,AGENT,11:32:17,11:37:58,341,YIFAT,0
AA0105,6161,68730225,1,PS,1999-01-04,11:41:11,11:41:16,5,11:41:16,11:41:35,19,AGENT,11:41:34,11:43:04,90,IDIT,0
AA0105,33467,0,0,PS,1999-01-04,11:49:46,11:49:58,12,00:00:00,00:00:00,0,AGENT,11:49:57,11:51:59,122,YIFAT,0
AA0105,33468,0,0,PS,1999-01-04,11:58:36,11:58:47,11,00:00:00,00:00:00,0,AGENT,11:58:46,12:05:13,387,GILI,0
AA0105,4863,54250394,2,PS,1999-01-04,12:03:39,12:03:45,6,12:03:45,12:04:12,27,AGENT,12:04:11,12:06:38,147,AVNI,0
AA0105,33470,0,0,PS,1999-01-04,12:11:17,12:11:26,9,00:00:00,00:00:00,0,AGENT,12:11:25,12:16:04,279,GILI,0
AA0105,33471,0,0,PS,1999-01-04,12:23:03,12:23:13,10,00:00:00,00:00:00,0,AGENT,12:23:13,12:34:07,654,AVNI,0
AA0105,33472,0,0,PS,1999-01-04,12:30:16,12:30:26,10,00:00:00,00:00:00,0,AGENT,12:30:25,12:33:25,180,YIFAT,0
AA0105,33473,0,0,PS,1999-01-04,12:37:23,12:37:31,8,00:00:00,00:00:00,0,AGENT,12:37:30,12:44:26,416,KAZAV,0
AA0105,33474,0,0,PS,1999-01-04,12:46:57,12:47:08,11,00:00:00,00:00:00,0,AGENT,12:47:08,12:48:41,93,YIFAT,0
AA0105,5275,58859752,2,PS,1999-01-04,13:03:07,13:03:13,6,13:03:13,13:07:19,246,AGENT,13:07:18,13:07:42,24,VICKY,0
AA0105,1266,14129662,2,NE,1999-01-04,13:13:15,13:13:20,5,13:13:20,13:16:00,160,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33478,0,0,PS,1999-01-04,13:45:51,13:45:51,0,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33479,0,0,NE,1999-01-04,14:03:47,14:04:06,19,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,4889,54565882,2,PS,1999-01-04,14:11:03,14:11:08,5,14:11:08,14:11:25,17,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,949,10587137,2,PS,1999-01-04,14:14:59,14:15:05,6,14:15:05,14:15:41,36,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,1545,17242736,2,PS,1999-01-04,14:17:07,14:17:12,5,14:17:12,14:17:25,13,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,5254,58638107,2,PS,1999-01-04,14:20:04,14:20:09,5,14:20:09,14:21:36,87,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,949,10587137,2,PS,1999-01-04,14:23:42,14:23:47,5,14:23:47,14:26:16,149,AGENT,14:26:15,14:26:44,29,KAZAV,0
AA0105,33485,0,0,PS,1999-01-04,14:31:44,14:31:56,12,00:00:00,00:00:00,0,AGENT,14:31:55,14:36:31,276,VICKY,0
AA0105,5304,59200113,2,PS,1999-01-04,14:35:49,14:35:54,5,14:35:54,14:36:37,43,AGENT,14:36:36,14:40:10,214,VICKY,0
AA0105,2031,22670038,1,PS,1999-01-04,14:40:26,14:40:32,6,14:40:32,14:41:00,28,AGENT,14:40:59,14:43:07,128,VICKY,0
AA0105,33488,0,0,NW,1999-01-04,14:47:47,14:47:56,9,14:47:56,14:48:38,42,AGENT,14:48:38,14:49:26,48,TOVA,0
AA0105,5342,59630624,1,PS,1999-01-04,14:52:24,14:52:30,6,14:52:30,14:53:35,65,AGENT,14:53:34,14:53:43,9,MORIAH,0
AA0105,7004,78191137,2,PS,1999-01-04,14:56:11,14:56:17,6,14:56:17,14:57:00,43,AGENT,14:56:59,15:08:52,713,ANAT,0
AA0105,1054,11766342,1,PS,1999-01-04,15:01:42,15:01:48,6,15:01:48,15:04:59,191,AGENT,15:04:58,15:13:59,541,VICKY,0
AA0105,33492,0,0,NW,1999-01-04,15:10:58,15:11:08,10,15:11:08,15:13:15,127,AGENT,15:13:15,15:15:27,132,YITZ,0
AA0105,3631,40536666,1,PS,1999-01-04,15:19:53,15:19:59,6,15:19:59,15:20:06,7,AGENT,15:20:06,15:20:54,48,ANAT,0
AA0105,33494,0,0,NE,1999-01-04,15:27:03,15:27:15,12,00:00:00,00:00:00,0,AGENT,15:27:14,15:30:46,212,ZOHARI,0
AA0105,4373,48820351,2,PS,1999-01-04,15:29:29,15:29:35,6,15:29:35,15:31:55,140,AGENT,15:31:55,15:42:33,638,MORIAH,0
AA0105,2848,31799513,2,PS,1999-01-04,15:41:02,15:41:08,6,15:41:08,15:43:20,132,AGENT,15:43:19,15:46:22,183,MORIAH,0
AA0105,33497,0,0,PS,1999-01-04,15:50:42,15:50:53,11,00:00:00,00:00:00,0,AGENT,15:50:52,15:53:22,150,ANAT,0
AA0105,5748,64185333,2,PS,1999-01-04,15:57:29,15:57:35,6,15:57:35,15:59:06,91,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,3370,37635950,2,PS,1999-01-04,16:04:48,16:04:54,6,16:04:54,16:08:34,220,AGENT,16:08:33,16:10:01,88,YITZ,0
AA0105,33500,0,0,NW,1999-01-04,16:12:18,16:12:27,9,16:12:27,16:19:38,431,AGENT,16:19:37,16:20:18,41,MORIAH,0
AA0105,4536,50655877,2,PS,1999-01-04,16:24:12,16:24:17,5,16:24:17,16:29:36,319,AGENT,16:29:36,16:32:30,174,YITZ,0
AA0105,2860,31933641,1,PS,1999-01-04,16:38:38,16:38:44,6,16:38:44,16:38:57,13,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33503,0,0,NW,1999-01-04,16:43:14,16:43:24,10,16:43:24,16:48:15,291,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,2302,25713470,2,PS,1999-01-04,17:01:07,17:01:13,6,17:01:13,17:02:20,67,AGENT,17:02:19,17:04:08,109,GELBER,0
AA0105,5181,57866956,2,PS,1999-01-04,17:12:28,17:12:34,6,17:12:34,17:12:50,16,AGENT,17:12:49,17:13:29,40,YIFAT,0
AA0105,5307,59270009,2,PS,1999-01-04,17:19:27,17:19:33,6,17:19:33,17:20:49,76,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33507,0,0,NW,1999-01-04,17:33:25,17:33:39,14,00:00:00,00:00:00,0,AGENT,17:33:38,17:35:52,134,MORIAH,0
AA0105,504,5624382,1,PS,1999-01-04,17:40:50,17:40:56,6,17:40:56,17:44:37,221,AGENT,17:44:36,17:46:12,96,ANAT,0
AA0105,33510,0,0,PS,1999-01-04,17:53:21,17:53:21,0,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,2061,23019193,1,PS,1999-01-04,18:01:12,18:01:17,5,18:01:17,18:02:46,89,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33512,0,0,PS,1999-01-04,18:08:58,18:14:18,320,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0105,33513,0,0,NW,1999-01-04,18:31:45,18:32:00,15,00:00:00,00:00:00,0,AGENT,18:31:59,18:32:51,52,MORIAH,0
AA0105,970,10838407,2,PS,1999-01-04,18:49:49,18:49:54,5,18:49:54,18:50:13,19,AGENT,18:50:12,18:56:34,382,YITZ,0
AA0105,33515,0,0,PS,1999-01-04,19:08:07,19:08:16,9,00:00:00,00:00:00,0,AGENT,19:08:15,19:10:17,122,YITZ,0
AA0105,5017,56051360,2,PS,1999-01-04,19:19:55,19:20:00,5,19:20:00,19:20:41,41,AGENT,19:20:40,19:23:20,160,BENSION,0
AA0105,2429,27133917,2,PS,1999-01-04,19:35:41,19:35:46,5,19:35:46,19:36:01,15,AGENT,19:36:00,19:38:25,145,MORIAH,0
AA0105,2022,22594543,2,PS,1999-01-04,19:47:52,19:47:58,6,19:47:58,19:49:22,84,AGENT,19:49:20,19:50:55,95,ANAT,0
AA0105,6245,69772101,2,PS,1999-01-04,20:03:10,20:03:16,6,20:03:16,20:03:30,14,AGENT,20:03:30,20:05:08,98,BENSION,0
AA0105,33520,0,0,PS,1999-01-04,20:12:37,20:12:47,10,00:00:00,00:00:00,0,AGENT,20:12:46,20:14:28,102,ANAT,0
AA0105,33521,0,0,PS,1999-01-04,20:28:54,20:29:08,14,00:00:00,00:00:00,0,AGENT,20:29:07,20:30:18,71,BENSION,0
AA0105,2574,28764645,2,PS,1999-01-04,20:46:11,20:46:17,6,20:46:17,20:46:57,40,AGENT,20:46:56,20:49:29,153,GELBER,0
AA0105,33523,0,0,PS,1999-01-04,21:03:37,21:03:48,11,00:00:00,00:00:00,0,AGENT,21:03:47,21:05:55,128,BENSION,0
AA0105,1240,13854815,2,PS,1999-01-04,21:19:17,21:19:23,6,21:19:23,21:19:57,34,AGENT,21:19:56,21:21:05,69,GELBER,0
AA0105,33525,0,0,PS,1999-01-04,21:29:21,21:29:30,9,00:00:00,00:00:00,0,AGENT,21:29:30,21:45:23,953,ANAT,0
AA0105,5004,55921597,1,NE,1999-01-04,21:42:12,21:42:18,6,21:42:18,21:45:30,192,AGENT,21:45:28,21:49:20,232,ANAT,0
AA0105,33527,0,0,PS,1999-01-04,22:06:47,22:06:58,11,00:00:00,00:00:00,0,AGENT,22:06:57,22:07:50,53,BENSION,0
AA0105,33528,0,0,PS,1999-01-04,22:26:03,22:26:17,14,00:00:00,00:00:00,0,AGENT,22:26:16,22:28:42,146,BENSION,0
AA0105,4639,51841724,2,PS,1999-01-04,22:41:47,22:41:53,6,22:41:53,22:42:09,16,AGENT,22:42:08,22:47:53,345,GELBER,0
AA0105,33530,0,0,PS,1999-01-04,23:01:54,23:02:07,13,00:00:00,00:00:00,0,AGENT,23:02:07,23:04:44,157,BENSION,0
AA0105,3421,38235776,1,PS,1999-01-04,23:24:59,23:25:05,6,23:25:05,23:25:16,11,AGENT,23:25:15,23:26:53,98,GELBER,0
AA0105,33532,0,0,PS,1999-01-04,23:46:09,23:46:23,14,00:00:00,00:00:00,0,AGENT,23:46:23,23:46:44,21,BENSION,0
AA0106,34202,0,0,NW,1999-01-04,00:08:29,00:09:04,35,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0106,34203,0,0,PS,1999-01-04,07:09:46,07:09:55,9,00:00:00,00:00:00,0,AGENT,07:09:55,07:12:11,136,TOVA,0
AA0106,34204,0,0,PS,1999-01-04,07:37:52,07:38:03,11,00:00:00,00:00:00,0,AGENT,07:38:02,07:39:31,89,GILI,0
AA0106,140,1601491,2,PS,1999-01-04,07:55:14,07:55:20,6,07:55:20,07:56:29,69,AGENT,07:56:28,07:58:29,121,GILI,0
AA0106,34206,0,0,NW,1999-01-04,08:12:52,08:13:11,19,00:00:00,00:00:00,0,AGENT,08:13:10,08:16:07,177,TOVA,0
